chapterID,characterID,event,details,withID,team,title,prefix,
128,27,mentioned,,,,,,
128,240,mentioned,,,,,,
128,243,mentioned,,,,,,
128,255,mentioned,,,,,,
128,287,mentioned,,,,,,
128,295,mentioned,,,,,,
128,456,mentioned,,,,,,
128,785,mentioned,,,,,,
128,851,mentioned,,,,,,
128,1015,mentioned,,,,,,
128,1303,mentioned,,,,,,
128,1404,mentioned,,,,,,
128,1422,mentioned,,,,,,
128,1431,mentioned,,,,,,
128,1434,mentioned,,,,,,
128,1716,mentioned,,,,,,
129,138,mentioned,,,,,,
129,154,mentioned,,,,,,
129,240,mentioned,,,,,,
129,243,mentioned,,,,,,
129,456,mentioned,,,,,,
129,1013,mentioned,,,,,,
129,1015,mentioned,,,,,,
129,1393,mentioned,,,,,,
129,1422,mentioned,,,,,,
129,1426,mentioned,,,,,,
129,1431,mentioned,,,,,,
129,1434,mentioned,,,,,,
129,1451,mentioned,,,,,,
129,1648,mentioned,,,,,,
129,2068,mentioned,,,,,,
129,240,alive,,,,,,
129,1426,alive,,,,,,
130,20,mentioned,,,,,,
130,136,mentioned,,,,,,
130,287,mentioned,,,,,,
130,531,mentioned,,,,,,
130,772,mentioned,,,,,,
130,831,mentioned,,,,,,
130,966,mentioned,,,,,,
130,1058,mentioned,,,,,,
130,1140,mentioned,,,,,,
130,1157,mentioned,,,,,,
130,1257,mentioned,,,,,,
130,1426,mentioned,,,,,,
130,1431,mentioned,,,,,,
130,1530,mentioned,,,,,,
130,1552,mentioned,,,,,,
130,1586,mentioned,,,,,,
130,1676,mentioned,,,,,,
130,1716,mentioned,,,,,,
131,385,mentioned,,,,,,
131,1122,mentioned,,,,,,
131,1586,mentioned,,,,,,
131,385,presumed dead,,,,,,
132,831,mentioned,,,,,,
132,1528,mentioned,,,,,,
132,1586,mentioned,,,,,,
132,1716,mentioned,,,,,,
133,295,mentioned,,,,,,
133,772,mentioned,,,,,,
133,831,mentioned,,,,,,
133,1530,mentioned,,,,,,
133,1586,mentioned,,,,,,
134,155,mentioned,,,,,,
134,1058,mentioned,,,,,,
134,1309,mentioned,,,,,,
134,1586,mentioned,,,,,,
134,1716,mentioned,,,,,,
134,1058,killed,,1309,,,,
134,1716,attacked,hurt,1058,,,,
135,295,mentioned,,,,,,
135,429,mentioned,,,,,,
135,565,mentioned,,,,,,
135,650,mentioned,,,,,,
135,831,mentioned,,,,,,
135,922,mentioned,,,,,,
135,1035,mentioned,,,,,,
135,1373,mentioned,,,,,,
135,1396,mentioned,,,,,,
135,1528,mentioned,,,,,,
135,1530,mentioned,,,,,,
135,1716,mentioned,,,,,,
135,1727,mentioned,,,,,,
135,650,killed,,565,,,,
136,8,mentioned,,,,,,
136,12,mentioned,,,,,,
136,163,mentioned,,,,,,
136,183,mentioned,,,,,,
136,352,mentioned,,,,,,
136,771,mentioned,,,,,,
136,862,mentioned,,,,,,
136,1404,mentioned,,,,,,
136,163,changes allegiances,,,Targaryen,,,
136,183,changes allegiances,,,Targaryen,,,
137,136,mentioned,,,,,,
137,586,mentioned,,,,,,
137,719,mentioned,,,,,,
137,747,mentioned,,,,,,
137,975,mentioned,,,,,,
137,1358,mentioned,,,,,,
137,1431,mentioned,,,,,,
137,1441,mentioned,,,,,,
137,1486,mentioned,,,,,,
137,1586,mentioned,,,,,,
137,1727,mentioned,,,,,,
137,1749,mentioned,,,,,,
137,1755,mentioned,,,,,,
137,136,freed,escapes,,,,,
137,586,freed,escapes,,,,,
137,747,freed,escapes,,,,,
138,295,mentioned,,,,,,
138,429,mentioned,,,,,,
138,456,mentioned,,,,,,
138,831,mentioned,,,,,,
138,922,mentioned,,,,,,
138,970,mentioned,,,,,,
138,987,mentioned,,,,,,
138,1035,mentioned,,,,,,
138,1066,mentioned,,,,,,
138,1303,mentioned,,,,,,
138,1530,mentioned,,,,,,
138,1727,mentioned,,,,,,
138,831,engaged,,1066,,,,
138,922,named,,,,Lord of Darry,Lord ,
138,987,named,,,,knight,Ser ,
138,1066,engaged,,831,,,,
138,1303,named,,,,lord Paramount of the Trident,Lord ,
138,1530,engaged,no longer engaged,,,,,
139,138,mentioned,,,,,,
139,154,mentioned,,,,,,
139,1013,mentioned,,,,,,
139,1371,mentioned,,,,,,
139,1393,mentioned,,,,,,
139,1451,mentioned,,,,,,
139,1486,mentioned,,,,,,
139,1648,mentioned,,,,,,
139,1013,hurt,,1371,,,,
139,1393,killed,,1451,,,,
139,1451,killed,,1371,,,,
140,295,mentioned,,,,,,
140,1058,mentioned,,,,,,
140,1309,mentioned,,,,,,
140,1716,mentioned,,,,,,
140,1719,mentioned,,,,,,
141,452,mentioned,,,,,,
141,630,mentioned,,,,,,
141,808,mentioned,,,,,,
141,851,mentioned,,,,,,
141,1335,mentioned,,,,,,
141,1376,mentioned,,,,,,
141,1869,mentioned,,,,,,
141,452,killed,,1376,,,,
141,1335,killed,,851,,,,
142,240,mentioned,,,,,,
142,456,mentioned,,,,,,
142,736,mentioned,,,,,,
142,832,mentioned,,,,,,
142,1013,mentioned,,,,,,
142,1108,mentioned,,,,,,
142,1255,mentioned,,,,,,
142,1371,mentioned,,,,,,
142,1426,mentioned,,,,,,
142,1431,mentioned,,,,,,
142,1648,mentioned,,,,,,
142,2068,mentioned,,,,,,
142,1013,killed,mercy kill,1255,,,,
143,300,mentioned,,,,,,
143,630,mentioned,,,,,,
143,669,mentioned,,,,,,
143,808,mentioned,,,,,,
143,851,mentioned,,,,,,
143,929,mentioned,,,,,,
143,1045,mentioned,,,,,,
143,1057,mentioned,,,,,,
143,1527,mentioned,,,,,,
143,1580,mentioned,,,,,,
143,2068,mentioned,,,,,,
143,300,killed,,2068,,,,
143,669,killed,,2068,,,,
143,669,changes allegiances,,,the Others,,,
143,929,killed,,2068,,,,
143,929,changes allegiances,,,the Others,,,
143,1580,killed,,2068,,,,
143,1580,changes allegiances,,,the Others,,,
144,136,mentioned,,,,,,
144,255,mentioned,,,,,,
144,287,mentioned,,,,,,
144,311,mentioned,,,,,,
144,462,mentioned,,,,,,
144,785,mentioned,,,,,,
144,1530,mentioned,,,,,,
144,1716,mentioned,,,,,,
144,2068,mentioned,,,,,,
144,785,freed,,287,,,,
145,287,mentioned,,,,,,
145,462,mentioned,,,,,,
145,746,mentioned,,,,,,
145,785,mentioned,,,,,,
145,836,mentioned,,,,,,
145,1431,mentioned,,,,,,
146,136,mentioned,,,,,,
146,586,mentioned,,,,,,
146,747,mentioned,,,,,,
146,768,mentioned,,,,,,
146,1486,mentioned,,,,,,
146,768,killed,in wolf form,136,,,,
147,2,mentioned,,,,,,
147,256,mentioned,,,,,,
147,295,mentioned,,,,,,
147,629,mentioned,,,,,,
147,719,mentioned,,,,,,
147,776,mentioned,,,,,,
147,785,mentioned,,,,,,
147,1058,mentioned,,,,,,
147,1257,mentioned,,,,,,
147,1259,mentioned,,,,,,
147,1373,mentioned,,,,,,
147,1441,mentioned,,,,,,
147,1676,mentioned,,,,,,
147,1716,mentioned,,,,,,
147,1727,mentioned,,,,,,
147,2,named,,,,Captain of the City Watch,Captain ,
147,256,named,,,,knight,Ser ,
147,776,killed,by city watch,,,,,
147,1257,changes allegiances,,,Lannister,,,
147,1257,named,,,,knight,Ser ,
147,1259,changes allegiances,,,Lannister,,,
147,1259,named,,,,knight,Ser ,
147,1716,named,,,,lost title,,
147,1716,healed,,,,,,
147,1727,named,,,,Hand of the King,Lord ,
148,385,mentioned,,,,,,
148,1520,mentioned,,,,,,
148,385,alive,,,,,,
149,831,mentioned,,,,,,
149,970,mentioned,,,,,,
149,1035,mentioned,,,,,,
149,1066,mentioned,,,,,,
149,1232,mentioned,,,,,,
149,1396,mentioned,,,,,,
149,1530,mentioned,,,,,,
149,1757,mentioned,,,,,,
149,1840,mentioned,,,,,,
150,194,mentioned,,,,,,
150,851,mentioned,,,,,,
150,1057,mentioned,,,,,,
150,1376,mentioned,,,,,,
150,1434,mentioned,,,,,,
150,1604,mentioned,,,,,,
151,163,mentioned,,,,,,
151,183,mentioned,,,,,,
151,352,mentioned,,,,,,
151,639,mentioned,,,,,,
151,771,mentioned,,,,,,
151,862,mentioned,,,,,,
151,1404,mentioned,,,,,,
152,240,mentioned,,,,,,
152,832,mentioned,,,,,,
152,1013,mentioned,,,,,,
153,48,mentioned,,,,,,
153,143,mentioned,,,,,,
153,385,mentioned,,,,,,
153,465,mentioned,,,,,,
153,645,mentioned,,,,,,
153,831,mentioned,,,,,,
153,1122,mentioned,,,,,,
153,1396,mentioned,,,,,,
153,1520,mentioned,,,,,,
153,1562,mentioned,,,,,,
153,1586,mentioned,,,,,,
153,48,named,,,,Hand of the King,Lord ,
153,385,captured,,143,Stannis,,,
153,645,killed,,1122,,,,
154,27,mentioned,,,,,,
154,130,mentioned,,,,,,
154,204,mentioned,,,,,,
154,255,mentioned,,,,,,
154,295,mentioned,,,,,,
154,311,mentioned,,,,,,
154,456,mentioned,,,,,,
154,785,mentioned,,,,,,
154,1653,mentioned,,,,,,
154,1727,mentioned,,,,,,
154,1770,mentioned,,,,,,
155,234,mentioned,,,,,,
155,836,mentioned,,,,,,
155,1058,mentioned,,,,,,
155,1326,mentioned,,,,,,
155,1552,mentioned,,,,,,
155,1716,mentioned,,,,,,
155,1727,mentioned,,,,,,
155,1757,mentioned,,,,,,
155,234,named,,,,knight of the King's guard,Ser ,
156,136,mentioned,,,,,,
156,255,mentioned,,,,,,
156,303,mentioned,,,,,,
156,311,mentioned,,,,,,
156,456,mentioned,,,,,,
156,586,mentioned,,,,,,
156,629,mentioned,,,,,,
156,708,mentioned,,,,,,
156,747,mentioned,,,,,,
156,760,mentioned,,,,,,
156,785,mentioned,,,,,,
156,851,mentioned,,,,,,
156,1361,mentioned,,,,,,
156,1431,mentioned,,,,,,
156,1434,mentioned,,,,,,
156,1486,mentioned,,,,,,
156,1621,mentioned,,,,,,
156,1673,mentioned,,,,,,
156,1755,mentioned,,,,,,
156,136,captured,by Brotherhood without banners,,Brotherhood without Banners,,,
156,586,captured,by Brotherhood without banners,,Brotherhood without Banners,,,
156,708,changes allegiances,,,Brotherhood without Banners,,,
156,747,captured,by Brotherhood without banners,,Brotherhood without Banners,,,
157,265,mentioned,,,,,,
157,287,mentioned,,,,,,
157,455,mentioned,,,,,,
157,462,mentioned,,,,,,
157,785,mentioned,,,,,,
157,822,mentioned,,,,,,
157,975,mentioned,,,,,,
157,1035,mentioned,,,,,,
157,1420,mentioned,,,,,,
157,1431,mentioned,,,,,,
157,1514,mentioned,,,,,,
157,1586,mentioned,,,,,,
157,1684,mentioned,,,,,,
157,822,married,,1431,,,,
157,1431,married,,822,,,,
158,300,mentioned,,,,,,
158,808,mentioned,,,,,,
158,851,mentioned,,,,,,
158,1013,mentioned,,,,,,
158,1057,mentioned,,,,,,
158,1376,mentioned,,,,,,
158,1604,mentioned,,,,,,
158,1681,mentioned,,,,,,
158,1869,mentioned,,,,,,
158,2068,mentioned,,,,,,
159,295,mentioned,,,,,,
159,429,mentioned,,,,,,
159,831,mentioned,,,,,,
159,970,mentioned,,,,,,
159,1035,mentioned,,,,,,
159,1066,mentioned,,,,,,
159,1232,mentioned,,,,,,
159,1530,mentioned,,,,,,
159,1840,mentioned,,,,,,
160,136,mentioned,,,,,,
160,204,mentioned,,,,,,
160,456,mentioned,,,,,,
160,605,mentioned,,,,,,
160,629,mentioned,,,,,,
160,708,mentioned,,,,,,
160,747,mentioned,,,,,,
160,785,mentioned,,,,,,
160,985,mentioned,,,,,,
160,1382,mentioned,,,,,,
160,1434,mentioned,,,,,,
160,1653,mentioned,,,,,,
160,1673,mentioned,,,,,,
160,1727,mentioned,,,,,,
160,605,killed,,629,,,,
160,985,killed,,629,,,,
161,300,mentioned,,,,,,
161,630,mentioned,,,,,,
161,808,mentioned,,,,,,
161,929,mentioned,,,,,,
161,1294,mentioned,,,,,,
161,1527,mentioned,,,,,,
161,2068,mentioned,,,,,,
162,48,mentioned,,,,,,
162,154,mentioned,,,,,,
162,295,mentioned,,,,,,
162,456,mentioned,,,,,,
162,565,mentioned,,,,,,
162,629,mentioned,,,,,,
162,719,mentioned,,,,,,
162,822,mentioned,,,,,,
162,900,mentioned,,,,,,
162,922,mentioned,,,,,,
162,1035,mentioned,,,,,,
162,1057,mentioned,,,,,,
162,1303,mentioned,,,,,,
162,1326,mentioned,,,,,,
162,1373,mentioned,,,,,,
162,1431,mentioned,,,,,,
162,1434,mentioned,,,,,,
162,1441,mentioned,,,,,,
162,1530,mentioned,,,,,,
162,1716,mentioned,,,,,,
162,1757,mentioned,,,,,,
162,1840,mentioned,,,,,,
162,565,named,,,,Lord of Brightwater Keep,Lord ,
162,719,killed,,1373,,,,
162,1716,named,,,,Master of the Coin,Lord ,
163,287,mentioned,,,,,,
163,462,mentioned,,,,,,
163,785,mentioned,,,,,,
163,822,mentioned,,,,,,
163,852,mentioned,,,,,,
163,1420,mentioned,,,,,,
163,1431,mentioned,,,,,,
163,1664,mentioned,,,,,,
163,1843,mentioned,,,,,,
163,2068,mentioned,,,,,,
163,1420,killed,,1431,,,,
163,1664,killed,,1420,,,,
163,1843,killed,,1420,,,,
164,27,mentioned,,,,,,
164,93,mentioned,,,,,,
164,130,mentioned,,,,,,
164,136,mentioned,,,,,,
164,255,mentioned,,,,,,
164,287,mentioned,,,,,,
164,295,mentioned,,,,,,
164,311,mentioned,,,,,,
164,629,mentioned,,,,,,
164,785,mentioned,,,,,,
164,852,mentioned,,,,,,
164,1396,mentioned,,,,,,
164,1431,mentioned,,,,,,
164,1434,mentioned,,,,,,
164,1486,mentioned,,,,,,
164,1488,mentioned,,,,,,
164,1528,mentioned,,,,,,
164,1530,mentioned,,,,,,
164,1554,mentioned,,,,,,
164,1586,mentioned,,,,,,
164,1659,mentioned,,,,,,
164,1716,mentioned,,,,,,
164,1727,mentioned,,,,,,
164,1755,mentioned,,,,,,
164,2068,mentioned,,,,,,
164,255,captured,by Brave companions,,Brave companions,,,
164,311,killed,by Brave companions,,,,,
164,785,attacked,hurt,1885,,,,
165,93,mentioned,,,,,,
165,136,mentioned,,,,,,
165,154,mentioned,,,,,,
165,204,mentioned,,,,,,
165,287,mentioned,,,,,,
165,586,mentioned,,,,,,
165,629,mentioned,,,,,,
165,785,mentioned,,,,,,
165,1396,mentioned,,,,,,
165,1653,mentioned,,,,,,
165,1673,mentioned,,,,,,
165,1755,mentioned,,,,,,
166,163,mentioned,,,,,,
166,352,mentioned,,,,,,
166,862,mentioned,,,,,,
166,907,mentioned,,,,,,
166,1146,mentioned,,,,,,
166,907,sentenced,,352,,,,
167,27,mentioned,,,,,,
167,194,mentioned,,,,,,
167,240,mentioned,,,,,,
167,243,mentioned,,,,,,
167,456,mentioned,,,,,,
167,483,mentioned,,,,,,
167,785,mentioned,,,,,,
167,1015,mentioned,,,,,,
167,1108,mentioned,,,,,,
167,1371,mentioned,,,,,,
167,1404,mentioned,,,,,,
167,1727,mentioned,,,,,,
168,48,mentioned,,,,,,
168,143,mentioned,,,,,,
168,385,mentioned,,,,,,
168,831,mentioned,,,,,,
168,1122,mentioned,,,,,,
168,1562,mentioned,,,,,,
168,1586,mentioned,,,,,,
168,1676,mentioned,,,,,,
168,1727,mentioned,,,,,,
168,2068,mentioned,,,,,,
168,48,named,,,,lost title,,
168,48,captured,,,Red God,,,
169,851,mentioned,,,,,,
169,1604,mentioned,,,,,,
169,1869,mentioned,,,,,,
170,352,mentioned,,,,,,
170,907,mentioned,,,,,,
170,1146,mentioned,,,,,,
170,1338,mentioned,,,,,,
170,907,killed,by dragonfire (Drogon),,,,,
170,1146,changes allegiances,,,Targaryen,,,
171,295,mentioned,,,,,,
171,565,mentioned,,,,,,
171,831,mentioned,,,,,,
171,1530,mentioned,,,,,,
171,1716,mentioned,,,,,,
171,1727,mentioned,,,,,,
171,1840,mentioned,,,,,,
171,1530,married,,1716,,,,
171,1716,married,,1530,,,,
172,136,mentioned,,,,,,
172,456,mentioned,,,,,,
172,708,mentioned,,,,,,
172,840,mentioned,,,,,,
172,1434,mentioned,,,,,,
173,851,mentioned,,,,,,
173,1604,mentioned,,,,,,
173,1869,mentioned,,,,,,
173,2068,mentioned,,,,,,
174,27,mentioned,,,,,,
174,243,mentioned,,,,,,
174,255,mentioned,,,,,,
174,785,mentioned,,,,,,
174,1358,mentioned,,,,,,
174,1422,mentioned,,,,,,
174,1486,mentioned,,,,,,
174,1755,mentioned,,,,,,
175,256,mentioned,,,,,,
175,295,mentioned,,,,,,
175,785,mentioned,,,,,,
175,790,mentioned,,,,,,
175,808,mentioned,,,,,,
175,831,mentioned,,,,,,
175,1035,mentioned,,,,,,
175,1045,mentioned,,,,,,
175,1232,mentioned,,,,,,
175,1326,mentioned,,,,,,
175,1530,mentioned,,,,,,
175,1552,mentioned,,,,,,
175,1716,mentioned,,,,,,
175,1727,mentioned,,,,,,
175,1840,mentioned,,,,,,
175,831,gets,Widow's wail,,,,,
176,334,mentioned,,,,,,
176,414,mentioned,,,,,,
176,603,mentioned,,,,,,
176,630,mentioned,,,,,,
176,669,mentioned,,,,,,
176,808,mentioned,,,,,,
176,862,mentioned,,,,,,
176,1234,mentioned,,,,,,
176,1294,mentioned,,,,,,
176,1527,mentioned,,,,,,
176,2068,mentioned,,,,,,
176,334,killed,,414,,,,
176,603,changes allegiances,,,Night Watch,,,
176,808,killed,,1234,,,,
176,1294,killed,,2068,,,,
176,1294,changes allegiances,,,the Others,,,
177,136,mentioned,,,,,,
177,204,mentioned,,,,,,
177,586,mentioned,,,,,,
177,1018,mentioned,,,,,,
177,1186,mentioned,,,,,,
177,1382,mentioned,,,,,,
177,1528,mentioned,,,,,,
177,1653,mentioned,,,,,,
178,265,mentioned,,,,,,
178,287,mentioned,,,,,,
178,462,mentioned,,,,,,
178,719,mentioned,,,,,,
178,746,mentioned,,,,,,
178,975,mentioned,,,,,,
178,1013,mentioned,,,,,,
178,1371,mentioned,,,,,,
178,1431,mentioned,,,,,,
178,1441,mentioned,,,,,,
178,1451,mentioned,,,,,,
178,1530,mentioned,,,,,,
178,1716,mentioned,,,,,,
178,1782,mentioned,,,,,,
178,2068,mentioned,,,,,,
178,746,dies,natural causes,,,,,
179,27,mentioned,,,,,,
179,48,mentioned,,,,,,
179,143,mentioned,,,,,,
179,154,mentioned,,,,,,
179,163,mentioned,,,,,,
179,385,mentioned,,,,,,
179,465,mentioned,,,,,,
179,785,mentioned,,,,,,
179,831,mentioned,,,,,,
179,836,mentioned,,,,,,
179,1122,mentioned,,,,,,
179,1431,mentioned,,,,,,
179,1434,mentioned,,,,,,
179,1586,mentioned,,,,,,
179,1757,mentioned,,,,,,
179,48,killed,,1122,,,,
179,385,named,,,,Hand of the King,Lord ,
180,27,mentioned,,,,,,
180,136,mentioned,,,,,,
180,255,mentioned,,,,,,
180,456,mentioned,,,,,,
180,483,mentioned,,,,,,
180,785,mentioned,,,,,,
180,975,mentioned,,,,,,
180,1326,mentioned,,,,,,
180,1358,mentioned,,,,,,
180,1404,mentioned,,,,,,
180,1420,mentioned,,,,,,
180,1422,mentioned,,,,,,
180,1434,mentioned,,,,,,
180,1486,mentioned,,,,,,
180,1727,mentioned,,,,,,
180,1755,mentioned,,,,,,
180,1757,mentioned,,,,,,
180,1770,mentioned,,,,,,
181,431,mentioned,,,,,,
181,483,mentioned,,,,,,
181,629,mentioned,,,,,,
181,1225,mentioned,,,,,,
181,1716,mentioned,,,,,,
181,1727,mentioned,,,,,,
181,1840,mentioned,,,,,,
182,136,mentioned,,,,,,
182,204,mentioned,,,,,,
182,287,mentioned,,,,,,
182,586,mentioned,,,,,,
182,1431,mentioned,,,,,,
182,1528,mentioned,,,,,,
182,1653,mentioned,,,,,,
182,1749,mentioned,,,,,,
182,586,changes allegiances,,,Brotherhood without Banners,,,
182,1749,killed,,204,,,,
183,240,mentioned,,,,,,
183,736,mentioned,,,,,,
183,832,mentioned,,,,,,
183,1013,mentioned,,,,,,
184,851,mentioned,,,,,,
184,1013,mentioned,,,,,,
184,1604,mentioned,,,,,,
184,1869,mentioned,,,,,,
184,2068,mentioned,,,,,,
184,851,attacked,hurt,1869,,,,
185,163,mentioned,,,,,,
185,344,mentioned,,,,,,
185,352,mentioned,,,,,,
185,862,mentioned,,,,,,
185,1404,mentioned,,,,,,
185,1522,mentioned,,,,,,
185,1320,mentioned,,,,,,
185,344,changes allegiances,,,Targaryen,,,
185,1522,killed,,344,,,,
185,1320,killed,,344,,,,
186,130,mentioned,,,,,,
186,136,mentioned,,,,,,
186,154,mentioned,,,,,,
186,204,mentioned,,,,,,
186,243,mentioned,,,,,,
186,265,mentioned,,,,,,
186,287,mentioned,,,,,,
186,456,mentioned,,,,,,
186,586,mentioned,,,,,,
186,629,mentioned,,,,,,
186,746,mentioned,,,,,,
186,851,mentioned,,,,,,
186,1431,mentioned,,,,,,
186,1434,mentioned,,,,,,
186,1528,mentioned,,,,,,
186,1530,mentioned,,,,,,
186,1653,mentioned,,,,,,
186,1673,mentioned,,,,,,
186,1755,mentioned,,,,,,
186,136,captured,,1528,Lannister,,,
187,27,mentioned,,,,,,
187,255,mentioned,,,,,,
187,785,mentioned,,,,,,
187,1018,mentioned,,,,,,
187,1358,mentioned,,,,,,
187,1382,mentioned,,,,,,
187,1404,mentioned,,,,,,
187,1431,mentioned,,,,,,
187,1486,mentioned,,,,,,
187,1727,mentioned,,,,,,
187,1755,mentioned,,,,,,
187,255,freed,,785,,,,
188,136,mentioned,,,,,,
188,138,mentioned,,,,,,
188,154,mentioned,,,,,,
188,163,mentioned,,,,,,
188,287,mentioned,,,,,,
188,456,mentioned,,,,,,
188,521,mentioned,,,,,,
188,785,mentioned,,,,,,
188,822,mentioned,,,,,,
188,851,mentioned,,,,,,
188,1420,mentioned,,,,,,
188,1431,mentioned,,,,,,
188,1441,mentioned,,,,,,
188,1486,mentioned,,,,,,
188,1530,mentioned,,,,,,
188,1648,mentioned,,,,,,
188,1716,mentioned,,,,,,
188,1763,mentioned,,,,,,
188,154,dies,fell to his death,,,,,
189,300,mentioned,,,,,,
189,318,mentioned,,,,,,
189,603,mentioned,,,,,,
189,630,mentioned,,,,,,
189,669,mentioned,,,,,,
189,929,mentioned,,,,,,
189,1294,mentioned,,,,,,
189,1513,mentioned,,,,,,
189,1527,mentioned,,,,,,
189,1580,mentioned,,,,,,
189,2068,mentioned,,,,,,
189,1294,killed,,1527,,,,
189,1513,changes allegiances,,,the Others,,,
190,136,mentioned,,,,,,
190,629,mentioned,,,,,,
190,1431,mentioned,,,,,,
190,1528,mentioned,,,,,,
190,1530,mentioned,,,,,,
191,240,mentioned,,,,,,
191,450,mentioned,,,,,,
191,808,mentioned,,,,,,
191,851,mentioned,,,,,,
191,1045,mentioned,,,,,,
191,1057,mentioned,,,,,,
191,1426,mentioned,,,,,,
191,1648,mentioned,,,,,,
191,2068,mentioned,,,,,,
192,154,mentioned,,,,,,
192,287,mentioned,,,,,,
192,462,mentioned,,,,,,
192,629,mentioned,,,,,,
192,822,mentioned,,,,,,
192,975,mentioned,,,,,,
192,1431,mentioned,,,,,,
192,1486,mentioned,,,,,,
192,1514,mentioned,,,,,,
192,1648,mentioned,,,,,,
193,136,mentioned,,,,,,
193,822,mentioned,,,,,,
193,1013,mentioned,,,,,,
193,1528,mentioned,,,,,,
194,7,mentioned,,,,,,
194,287,mentioned,,,,,,
194,345,mentioned,,,,,,
194,462,mentioned,,,,,,
194,744,mentioned,,,,,,
194,852,mentioned,,,,,,
194,975,mentioned,,,,,,
194,991,mentioned,,,,,,
194,1137,mentioned,,,,,,
194,1384,mentioned,,,,,,
194,1431,mentioned,,,,,,
194,1486,mentioned,,,,,,
194,1514,mentioned,,,,,,
194,7,killed,,287,,,,
194,287,killed,,1384,,,,
194,345,killed,,1514,,,,
194,462,captured,,,Frey (Lannister),,,
194,501,changes allegiances,,,Frey (Lannister),,,
194,744,changes allegiances,,,Frey (Lannister),,,
194,792,changes allegiances,,,Frey (Lannister),,,
194,852,captured,,,Frey (Lannister),,,
194,975,changes allegiances,,,Frey (Lannister),,,
194,991,killed,,744,,,,
194,1137,changes allegiances,,,Frey (Lannister),,,
194,1384,changes allegiances,,,Frey (Lannister),,,
194,1431,killed,,1486,Frey (Lannister),,,
194,1514,changes allegiances,,,Frey (Lannister),,,
194,1598,changes allegiances,,,Frey (Lannister),,,
194,1782,changes allegiances,,,Frey (Lannister),,,
195,136,mentioned,,,,,,
195,287,mentioned,,,,,,
195,570,mentioned,,,,,,
195,1431,mentioned,,,,,,
195,1528,mentioned,,,,,,
195,1723,mentioned,,,,,,
195,570,killed,,1528,,,,
195,1723,killed,,1528,,,,
196,12,mentioned,,,,,,
196,27,mentioned,,,,,,
196,93,mentioned,,,,,,
196,136,mentioned,,,,,,
196,265,mentioned,,,,,,
196,287,mentioned,,,,,,
196,295,mentioned,,,,,,
196,462,mentioned,,,,,,
196,483,mentioned,,,,,,
196,501,mentioned,,,,,,
196,629,mentioned,,,,,,
196,776,mentioned,,,,,,
196,831,mentioned,,,,,,
196,900,mentioned,,,,,,
196,975,mentioned,,,,,,
196,1225,mentioned,,,,,,
196,1411,mentioned,,,,,,
196,1431,mentioned,,,,,,
196,1434,mentioned,,,,,,
196,1486,mentioned,,,,,,
196,1716,mentioned,,,,,,
196,1719,mentioned,,,,,,
196,1727,mentioned,,,,,,
196,1757,mentioned,,,,,,
197,48,mentioned,,,,,,
197,143,mentioned,,,,,,
197,154,mentioned,,,,,,
197,287,mentioned,,,,,,
197,385,mentioned,,,,,,
197,465,mentioned,,,,,,
197,808,mentioned,,,,,,
197,975,mentioned,,,,,,
197,1045,mentioned,,,,,,
197,1122,mentioned,,,,,,
197,1431,mentioned,,,,,,
197,1520,mentioned,,,,,,
197,1545,mentioned,,,,,,
197,1586,mentioned,,,,,,
198,418,mentioned,,,,,,
198,630,mentioned,,,,,,
198,851,mentioned,,,,,,
198,1535,mentioned,,,,,,
198,1604,mentioned,,,,,,
198,1869,mentioned,,,,,,
198,1604,killed,,418,,,,
198,1869,killed,by Night Watch,,,,,
199,240,mentioned,,,,,,
199,318,mentioned,,,,,,
199,603,mentioned,,,,,,
199,736,mentioned,,,,,,
199,832,mentioned,,,,,,
199,851,mentioned,,,,,,
199,1013,mentioned,,,,,,
199,1108,mentioned,,,,,,
199,1527,mentioned,,,,,,
199,2068,mentioned,,,,,,
200,163,mentioned,,,,,,
200,183,mentioned,,,,,,
200,188,mentioned,,,,,,
200,344,mentioned,,,,,,
200,352,mentioned,,,,,,
200,862,mentioned,,,,,,
200,1135,mentioned,,,,,,
200,1146,mentioned,,,,,,
200,1276,mentioned,,,,,,
200,1434,mentioned,,,,,,
200,1757,mentioned,,,,,,
200,2068,mentioned,,,,,,
200,188,changes allegiances,,,Targaryen,,,
200,1135,changes allegiances,,,Essos,,,
200,1135,killed,,163,,,,
200,1276,killed,,183,,,,
201,287,mentioned,,,,,,
201,295,mentioned,,,,,,
201,1431,mentioned,,,,,,
201,1530,mentioned,,,,,,
201,1552,mentioned,,,,,,
201,1716,mentioned,,,,,,
201,1757,mentioned,,,,,,
201,2068,mentioned,,,,,,
202,287,mentioned,,,,,,
202,831,mentioned,,,,,,
202,900,mentioned,,,,,,
202,1431,mentioned,,,,,,
202,1530,mentioned,,,,,,
202,1676,mentioned,,,,,,
202,1716,mentioned,,,,,,
202,1727,mentioned,,,,,,
202,1676,gets,Widow's Wail,,,,,
203,240,mentioned,,,,,,
203,287,mentioned,,,,,,
203,295,mentioned,,,,,,
203,429,mentioned,,,,,,
203,772,mentioned,,,,,,
203,831,mentioned,,,,,,
203,1066,mentioned,,,,,,
203,1232,mentioned,,,,,,
203,1296,mentioned,,,,,,
203,1303,mentioned,,,,,,
203,1326,mentioned,,,,,,
203,1431,mentioned,,,,,,
